myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
1,"808054272648",0.96160888671875,-0.1175537109375,-0.162353515625,0.1871337890625,0.177734375,-0.34765625,0.912109375,-7.625,-4.3125,4.75
1,"808054302531",0.96087646484375,-0.117919921875,-0.166015625,0.18756103515625,0.45361328125,-0.2607421875,0.89599609375,-7.25,-8.8125,4.875
1,"808054317518",0.9605712890625,-0.11541748046875,-0.16998291015625,0.18701171875,0.53271484375,-0.201171875,0.70849609375,7.4375,-4.625,-0.9375
1,"808054340136",0.96014404296875,-0.1094970703125,-0.17681884765625,0.18646240234375,1.01806640625,-0.2578125,1.32177734375,15.1875,-5.6875,1.8125
1,"808054362486",0.96112060546875,-0.1085205078125,-0.16943359375,0.18896484375,-0.42578125,-0.3505859375,0.76953125,24.1875,-3.5625,1.0625
1,"808054377524",0.96075439453125,-0.0994873046875,-0.1766357421875,0.18914794921875,1.033203125,-0.12158203125,1.20654296875,27.375,-8.5625,4.6875
1,"808054399937",0.9613037109375,-0.09930419921875,-0.17010498046875,0.19244384765625,-0.40380859375,-0.275390625,0.59765625,18.75,-3.25,8.125
1,"808054407440",0.9608154296875,-0.0948486328125,-0.1748046875,0.19293212890625,0.83447265625,-0.22900390625,1.34814453125,10.75,-5.625,6.375
1,"808054429961",0.9608154296875,-0.0955810546875,-0.17279052734375,0.1942138671875,-0.05810546875,-0.24169921875,0.552734375,5.125,-3.9375,2.8125
1,"808054452459",0.9608154296875,-0.09625244140625,-0.171630859375,0.19512939453125,0.2568359375,-0.4560546875,1.2705078125,5.625,-2.875,1.3125
1,"808054467461",0.96051025390625,-0.0924072265625,-0.17559814453125,0.19500732421875,0.677734375,-0.14306640625,0.89306640625,10.3125,-1.25,2.5
1,"808054490167",0.9609375,-0.09552001953125,-0.1683349609375,0.19757080078125,-0.38427734375,-0.36669921875,0.82666015625,2.9375,1.1875,6.6875
1,"808054512454",0.96014404296875,-0.09326171875,-0.17437744140625,0.197265625,0.96435546875,-0.1826171875,1.302734375,-6.0625,-1,6.625
1,"808054527483",0.96014404296875,-0.09747314453125,-0.17047119140625,0.1986083984375,-0.1923828125,-0.2880859375,0.55126953125,-8.75,2.125,4.6875
1,"808054549920",0.95989990234375,-0.0992431640625,-0.169921875,0.19940185546875,0.3408203125,-0.4130859375,1.2939453125,-5.3125,0.4375,4.4375
1,"808054572560",0.960205078125,-0.099609375,-0.1669921875,0.20025634765625,-0.02294921875,-0.24365234375,0.66357421875,6.125,1.75,1.1875
1,"808054587463",0.960205078125,-0.0997314453125,-0.16583251953125,0.201171875,0.13818359375,-0.263671875,0.935546875,1.9375,-3.1875,3.0625
1,"808054610189",0.96002197265625,-0.10015869140625,-0.1656494140625,0.2020263671875,0.271484375,-0.31689453125,0.95703125,1.375,-0.3125,4.125
1,"808054632481",0.9599609375,-0.099853515625,-0.16552734375,0.2025146484375,0.2822265625,-0.302734375,0.97314453125,4.5,-0.5625,1.5625
1,"808054647433",0.96002197265625,-0.0985107421875,-0.16522216796875,0.203125,0.2783203125,-0.2705078125,0.97021484375,8.3125,-1.25,2.0625
1,"808054669943",0.96002197265625,-0.09759521484375,-0.1646728515625,0.2039794921875,0.2666015625,-0.26171875,0.96875,6.25,0,3.875
1,"808054692553",0.95989990234375,-0.09759521484375,-0.16436767578125,0.204833984375,0.26513671875,-0.275390625,0.955078125,2,-0.0625,4.4375
1,"808054707738",0.959716796875,-0.09814453125,-0.1641845703125,0.20562744140625,0.23974609375,-0.30419921875,0.94384765625,0.3125,-1.625,3.5625
1,"808054729966",0.95953369140625,-0.09808349609375,-0.16461181640625,0.2061767578125,0.37744140625,-0.3154296875,1.0087890625,2.75,2.25,3.5625
1,"808054752484",0.95928955078125,-0.09698486328125,-0.1654052734375,0.20709228515625,0.32861328125,-0.26123046875,0.9541015625,5.5625,-3.75,4.75
1,"808054767407",0.958984375,-0.096435546875,-0.16656494140625,0.20794677734375,0.3037109375,-0.22119140625,0.91650390625,0.5,-6,4.875
1,"808054790176",0.95855712890625,-0.09649658203125,-0.1680908203125,0.20867919921875,0.37255859375,-0.25,1.0087890625,-3.8125,-4.6875,5.375
1,"808054812404",0.95819091796875,-0.097412109375,-0.16888427734375,0.20928955078125,0.380859375,-0.310546875,1.103515625,-5.25,-1.5,5.125
1,"808054827437",0.95819091796875,-0.0985107421875,-0.1676025390625,0.20977783203125,0.26171875,-0.341796875,1.04931640625,-0.9375,4.625,2.5
